"Plot Title: Sellke Windward 1"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20641415, SEN S/N: 20641415)","Intensity, Lux (LGR S/N: 20641415, SEN S/N: 20641415)","Coupler Attached (LGR S/N: 20641415)","Host Connected (LGR S/N: 20641415)","Stopped (LGR S/N: 20641415)","End Of File (LGR S/N: 20641415)"
465,03/30/24 09:00:00 AM,29.152,1356.3,,,,
466,03/30/24 09:30:00 AM,29.152,1894.5,,,,
467,03/30/24 10:00:00 AM,29.352,2755.6,,,,
468,03/30/24 10:30:00 AM,29.452,4133.4,,,,
469,03/30/24 11:00:00 AM,29.652,9644.5,,,,
470,03/30/24 11:30:00 AM,29.953,14466.8,,,,
471,03/30/24 12:00:00 PM,30.356,27555.7,,,,
472,03/30/24 12:30:00 PM,30.760,132267.5,,,,
473,03/30/24 01:00:00 PM,32.291,77156.1,,,,
474,03/30/24 01:30:00 PM,31.983,55111.5,,,,
475,03/30/24 02:00:00 PM,30.356,88178.4,,,,
476,03/30/24 02:30:00 PM,31.472,52355.9,,,,
477,03/30/24 03:00:00 PM,30.963,33066.9,,,,
478,03/30/24 03:30:00 PM,30.862,31689.1,,,,
479,03/30/24 04:00:00 PM,30.760,20666.8,,,,
480,03/30/24 04:30:00 PM,30.356,7577.8,,,,
481,03/30/24 05:00:00 PM,30.054,4994.5,,,,
482,03/30/24 05:30:00 PM,29.853,4133.4,,,,
483,03/30/24 06:00:00 PM,29.552,2066.7,,,,
484,03/30/24 06:30:00 PM,29.452,1324.0,,,,
485,03/30/24 07:00:00 PM,29.352,592.0,,,,
486,03/30/24 07:30:00 PM,29.152,32.3,,,,
487,03/30/24 08:00:00 PM,29.053,0.0,,,,
488,03/30/24 08:30:00 PM,29.053,0.0,,,,
489,03/30/24 09:00:00 PM,28.953,0.0,,,,
490,03/30/24 09:30:00 PM,28.853,0.0,,,,
491,03/30/24 10:00:00 PM,28.853,0.0,,,,
492,03/30/24 10:30:00 PM,28.754,0.0,,,,
493,03/30/24 11:00:00 PM,28.655,0.0,,,,
494,03/30/24 11:30:00 PM,28.655,0.0,,,,
495,03/31/24 12:00:00 AM,28.555,0.0,,,,
496,03/31/24 12:30:00 AM,28.555,0.0,,,,
497,03/31/24 01:00:00 AM,28.456,0.0,,,,
498,03/31/24 01:30:00 AM,26.097,0.0,,,,
499,03/31/24 02:00:00 AM,25.708,0.0,,,,
500,03/31/24 02:30:00 AM,25.902,0.0,,,,
501,03/31/24 03:00:00 AM,26.195,0.0,,,,
502,03/31/24 03:30:00 AM,28.060,0.0,,,,
503,03/31/24 04:00:00 AM,28.258,0.0,,,,
504,03/31/24 04:30:00 AM,28.159,0.0,,,,
505,03/31/24 05:00:00 AM,28.159,0.0,,,,
506,03/31/24 05:30:00 AM,28.060,0.0,,,,
507,03/31/24 06:00:00 AM,28.159,0.0,,,,
508,03/31/24 06:30:00 AM,28.159,0.0,,,,
509,03/31/24 07:00:00 AM,28.258,0.0,,,,
510,03/31/24 07:30:00 AM,28.258,150.7,,,,
511,03/31/24 08:00:00 AM,28.258,570.5,,,,
512,03/31/24 08:30:00 AM,28.159,1227.1,,,,
513,03/31/24 09:00:00 AM,28.258,1722.2,,,,
514,03/31/24 09:30:00 AM,28.258,2411.1,,,,
515,03/31/24 10:00:00 AM,28.258,3788.9,,,,
516,03/31/24 10:30:00 AM,28.357,4650.0,,,,
517,03/31/24 11:00:00 AM,28.555,6544.5,,,,
518,03/31/24 11:30:00 AM,28.555,7577.8,,,,
519,03/31/24 12:00:00 PM,29.053,13089.0,,,,
520,03/31/24 12:30:00 PM,29.252,24800.2,,,,
521,03/31/24 01:00:00 PM,29.752,31689.1,,,,
522,03/31/24 01:30:00 PM,30.054,49600.3,,,,
523,03/31/24 02:00:00 PM,31.064,52355.9,,,,
524,03/31/24 02:30:00 PM,32.086,220445.9,,,,
525,03/31/24 03:00:00 PM,31.472,242490.5,,,,
526,03/31/24 03:30:00 PM,30.255,286579.7,,,,
527,03/31/24 04:00:00 PM,29.053,8611.2,,,,
528,03/31/24 04:30:00 PM,29.152,7233.4,,,,
529,03/31/24 05:00:00 PM,28.754,5511.1,,,,
530,03/31/24 05:30:00 PM,28.655,5338.9,,,,
531,03/31/24 06:00:00 PM,28.655,2755.6,,,,
532,03/31/24 06:30:00 PM,28.655,1184.0,,,,
533,03/31/24 07:00:00 PM,28.655,839.6,,,,
534,03/31/24 07:30:00 PM,28.655,43.1,,,,
535,03/31/24 08:00:00 PM,28.655,0.0,,,,
536,03/31/24 08:30:00 PM,28.357,0.0,,,,
537,03/31/24 09:00:00 PM,28.258,0.0,,,,
538,03/31/24 09:30:00 PM,28.258,0.0,,,,
539,03/31/24 10:00:00 PM,28.258,0.0,,,,
540,03/31/24 10:30:00 PM,28.159,0.0,,,,
541,03/31/24 11:00:00 PM,27.961,0.0,,,,
542,03/31/24 11:30:00 PM,27.961,0.0,,,,
543,04/01/24 12:00:00 AM,27.961,0.0,,,,
544,04/01/24 12:30:00 AM,27.862,0.0,,,,
545,04/01/24 01:00:00 AM,27.862,0.0,,,,
546,04/01/24 01:30:00 AM,27.862,0.0,,,,
547,04/01/24 02:00:00 AM,27.764,0.0,,,,
548,04/01/24 02:30:00 AM,26.585,0.0,,,,
549,04/01/24 03:00:00 AM,26.292,0.0,,,,
550,04/01/24 03:30:00 AM,26.585,0.0,,,,
551,04/01/24 04:00:00 AM,27.764,0.0,,,,
552,04/01/24 04:30:00 AM,27.764,0.0,,,,
553,04/01/24 05:00:00 AM,27.665,0.0,,,,
554,04/01/24 05:30:00 AM,27.665,0.0,,,,
555,04/01/24 06:00:00 AM,27.764,0.0,,,,
556,04/01/24 06:30:00 AM,27.665,0.0,,,,
557,04/01/24 07:00:00 AM,27.665,0.0,,,,
558,04/01/24 07:30:00 AM,27.665,226.0,,,,
559,04/01/24 08:00:00 AM,27.665,635.1,,,,
560,04/01/24 08:30:00 AM,27.665,1054.9,,,,
561,04/01/24 09:00:00 AM,27.764,1463.9,,,,
562,04/01/24 09:30:00 AM,27.862,2152.8,,,,
563,04/01/24 10:00:00 AM,27.961,2325.0,,,,
564,04/01/24 10:30:00 AM,27.961,3100.0,,,,
565,04/01/24 11:00:00 AM,28.159,4822.3,,,,
566,04/01/24 11:30:00 AM,28.456,9300.1,,,,
567,04/01/24 12:00:00 PM,28.754,16533.4,,,,
568,04/01/24 12:30:00 PM,29.053,14466.8,,,,
569,04/01/24 01:00:00 PM,29.452,19289.0,,,,
570,04/01/24 01:30:00 PM,30.054,165334.4,,,,
571,04/01/24 02:00:00 PM,30.255,60622.6,,,,
572,04/01/24 02:30:00 PM,30.558,242490.5,,,,
573,04/01/24 03:00:00 PM,30.659,264535.1,,,,
574,04/01/24 03:30:00 PM,29.352,10677.8,,,,
575,04/01/24 04:00:00 PM,29.652,27555.7,,,,
576,04/01/24 04:30:00 PM,29.853,30311.3,,,,
577,04/01/24 05:00:00 PM,29.552,38578.0,,,,
578,04/01/24 05:30:00 PM,29.252,13089.0,,,,
579,04/01/24 06:00:00 PM,28.953,7577.8,,,,
580,04/01/24 06:30:00 PM,28.953,3100.0,,,,
581,04/01/24 07:00:00 PM,28.953,731.9,,,,
582,04/01/24 07:30:00 PM,28.853,43.1,,,,
583,04/01/24 08:00:00 PM,28.655,0.0,,,,
584,04/01/24 08:30:00 PM,28.357,0.0,,,,
585,04/01/24 09:00:00 PM,28.258,0.0,,,,
586,04/01/24 09:30:00 PM,28.060,0.0,,,,
587,04/01/24 10:00:00 PM,27.862,0.0,,,,
588,04/01/24 10:30:00 PM,27.764,0.0,,,,
589,04/01/24 11:00:00 PM,27.862,0.0,,,,
590,04/01/24 11:30:00 PM,27.764,0.0,,,,
591,04/02/24 12:00:00 AM,27.764,0.0,,,,
592,04/02/24 12:30:00 AM,27.764,0.0,,,,
593,04/02/24 01:00:00 AM,27.665,0.0,,,,
594,04/02/24 01:30:00 AM,27.665,0.0,,,,
595,04/02/24 02:00:00 AM,27.665,0.0,,,,
596,04/02/24 02:30:00 AM,27.567,0.0,,,,
597,04/02/24 03:00:00 AM,27.567,0.0,,,,
598,04/02/24 03:30:00 AM,27.567,0.0,,,,
599,04/02/24 04:00:00 AM,27.567,0.0,,,,
600,04/02/24 04:30:00 AM,27.468,0.0,,,,
601,04/02/24 05:00:00 AM,27.370,0.0,,,,
602,04/02/24 05:30:00 AM,27.272,0.0,,,,
603,04/02/24 06:00:00 AM,27.173,0.0,,,,
604,04/02/24 06:30:00 AM,27.173,0.0,,,,
605,04/02/24 07:00:00 AM,27.075,0.0,,,,
606,04/02/24 07:30:00 AM,26.879,236.8,,,,
607,04/02/24 08:00:00 AM,26.879,656.6,,,,
608,04/02/24 08:30:00 AM,26.977,1065.6,,,,
609,04/02/24 09:00:00 AM,26.977,1463.9,,,,
610,04/02/24 09:30:00 AM,27.173,1894.5,,,,
611,04/02/24 10:00:00 AM,27.173,2411.1,,,,
612,04/02/24 10:30:00 AM,27.272,3961.1,,,,
613,04/02/24 11:00:00 AM,27.468,3788.9,,,,
614,04/02/24 11:30:00 AM,27.567,5166.7,,,,
615,04/02/24 12:00:00 PM,27.665,8266.7,,,,
616,04/02/24 12:30:00 PM,27.862,19289.0,,,,
617,04/02/24 01:00:00 PM,27.961,14466.8,,,,
618,04/02/24 01:30:00 PM,28.159,18600.1,,,,
619,04/02/24 02:00:00 PM,28.258,30311.3,,,,
620,04/02/24 02:30:00 PM,28.258,33066.9,,,,
621,04/02/24 03:00:00 PM,28.357,39955.8,,,,
622,04/02/24 03:30:00 PM,28.456,71644.9,,,,
623,04/02/24 04:00:00 PM,27.665,10333.4,,,,
624,04/02/24 04:30:00 PM,27.665,15844.5,,,,
625,04/02/24 05:00:00 PM,27.862,12400.1,,,,
626,04/02/24 05:30:00 PM,27.764,4650.0,,,,
627,04/02/24 06:00:00 PM,27.567,1980.6,,,,
628,04/02/24 06:30:00 PM,27.468,2325.0,,,,
629,04/02/24 07:00:00 PM,27.468,1001.0,,,,
630,04/02/24 07:30:00 PM,27.370,64.6,,,,
631,04/02/24 08:00:00 PM,27.370,0.0,,,,
632,04/02/24 08:30:00 PM,27.370,0.0,,,,
633,04/02/24 09:00:00 PM,27.370,0.0,,,,
634,04/02/24 09:30:00 PM,27.075,0.0,,,,
635,04/02/24 10:00:00 PM,27.075,0.0,,,,
636,04/02/24 10:30:00 PM,26.781,0.0,,,,
637,04/02/24 11:00:00 PM,26.585,0.0,,,,
638,04/02/24 11:30:00 PM,26.390,0.0,,,,
639,04/03/24 12:00:00 AM,26.292,0.0,,,,
640,04/03/24 12:30:00 AM,26.195,0.0,,,,
641,04/03/24 01:00:00 AM,26.000,0.0,,,,
642,04/03/24 01:30:00 AM,25.902,0.0,,,,
643,04/03/24 02:00:00 AM,25.902,0.0,,,,
644,04/03/24 02:30:00 AM,25.902,0.0,,,,
645,04/03/24 03:00:00 AM,25.902,0.0,,,,
646,04/03/24 03:30:00 AM,25.902,0.0,,,,
647,04/03/24 04:00:00 AM,25.902,0.0,,,,
648,04/03/24 04:30:00 AM,25.902,0.0,,,,
649,04/03/24 05:00:00 AM,25.805,0.0,,,,
650,04/03/24 05:30:00 AM,25.805,0.0,,,,
651,04/03/24 06:00:00 AM,25.902,0.0,,,,
652,04/03/24 06:30:00 AM,25.902,0.0,,,,
653,04/03/24 07:00:00 AM,25.902,0.0,,,,
654,04/03/24 07:30:00 AM,25.902,355.2,,,,
655,04/03/24 08:00:00 AM,25.805,1151.7,,,,
656,04/03/24 08:30:00 AM,25.708,1463.9,,,,
657,04/03/24 09:00:00 AM,25.708,1808.3,,,,
658,04/03/24 09:30:00 AM,25.708,1894.5,,,,
659,04/03/24 10:00:00 AM,25.708,2755.6,,,,
660,04/03/24 10:30:00 AM,25.805,3100.0,,,,
661,04/03/24 11:00:00 AM,25.902,4133.4,,,,
662,04/03/24 11:30:00 AM,25.902,4650.0,,,,
663,04/03/24 12:00:00 PM,26.000,5511.1,,,,
664,04/03/24 12:30:00 PM,26.000,8266.7,,,,
665,04/03/24 01:00:00 PM,26.000,10333.4,,,,
666,04/03/24 01:30:00 PM,26.000,13089.0,,,,
667,04/03/24 02:00:00 PM,26.000,14466.8,,,,
668,04/03/24 02:30:00 PM,25.902,19977.9,,,,
669,04/03/24 03:00:00 PM,26.000,20666.8,,,,
670,04/03/24 03:30:00 PM,26.000,24800.2,,,,
671,04/03/24 04:00:00 PM,26.097,20666.8,,,,
672,04/03/24 04:30:00 PM,26.195,27555.7,,,,
673,04/03/24 05:00:00 PM,26.390,18600.1,,,,
674,04/03/24 05:30:00 PM,26.195,12400.1,,,,
675,04/03/24 06:00:00 PM,26.195,10333.4,,,,
676,04/03/24 06:30:00 PM,25.805,3616.7,,,,
677,04/03/24 07:00:00 PM,25.610,861.1,,,,
678,04/03/24 07:30:00 PM,25.416,43.1,,,,
679,04/03/24 08:00:00 PM,25.222,0.0,,,,
680,04/03/24 08:30:00 PM,24.738,0.0,,,,
681,04/03/24 09:00:00 PM,24.641,0.0,,,,
682,04/03/24 09:30:00 PM,24.835,0.0,,,,
683,04/03/24 10:00:00 PM,24.641,0.0,,,,
684,04/03/24 10:30:00 PM,24.545,0.0,,,,
685,04/03/24 11:00:00 PM,24.448,0.0,,,,
686,04/03/24 11:30:00 PM,24.738,0.0,,,,
687,04/04/24 12:00:00 AM,24.641,0.0,,,,
688,04/04/24 12:30:00 AM,24.545,0.0,,,,
689,04/04/24 01:00:00 AM,24.738,0.0,,,,
690,04/04/24 01:30:00 AM,24.931,0.0,,,,
691,04/04/24 02:00:00 AM,24.835,0.0,,,,
692,04/04/24 02:30:00 AM,25.416,0.0,,,,
693,04/04/24 03:00:00 AM,25.416,0.0,,,,
694,04/04/24 03:30:00 AM,25.513,0.0,,,,
695,04/04/24 04:00:00 AM,25.416,0.0,,,,
696,04/04/24 04:30:00 AM,25.416,0.0,,,,
697,04/04/24 05:00:00 AM,25.416,0.0,,,,
698,04/04/24 05:30:00 AM,25.513,0.0,,,,
699,04/04/24 06:00:00 AM,25.708,0.0,,,,
700,04/04/24 06:30:00 AM,25.708,0.0,,,,
701,04/04/24 07:00:00 AM,25.805,0.0,,,,
702,04/04/24 07:30:00 AM,25.902,322.9,,,,
703,04/04/24 08:00:00 AM,26.000,882.6,,,,
704,04/04/24 08:30:00 AM,26.097,1980.6,,,,
705,04/04/24 09:00:00 AM,26.195,1808.3,,,,
706,04/04/24 09:30:00 AM,26.390,2927.8,,,,
707,04/04/24 10:00:00 AM,26.488,3616.7,,,,
708,04/04/24 10:30:00 AM,26.585,2669.5,,,,
709,04/04/24 11:00:00 AM,26.390,3616.7,,,,
710,04/04/24 11:30:00 AM,26.195,4650.0,,,,
711,04/04/24 12:00:00 PM,27.075,5166.7,,,,
712,04/04/24 12:30:00 PM,26.977,4305.6,,,,
713,04/04/24 01:00:00 PM,26.977,5338.9,,,,
714,04/04/24 01:30:00 PM,26.977,5511.1,,,,
715,04/04/24 02:00:00 PM,26.977,6544.5,,,,
716,04/04/24 02:30:00 PM,26.977,7577.8,,,,
717,04/04/24 03:00:00 PM,27.370,7233.4,,,,
718,04/04/24 03:30:00 PM,27.370,7233.4,,,,
719,04/04/24 04:00:00 PM,27.468,10333.4,,,,
720,04/04/24 04:30:00 PM,27.468,7233.4,,,,
721,04/04/24 05:00:00 PM,27.665,5338.9,,,,
722,04/04/24 05:30:00 PM,27.665,4305.6,,,,
723,04/04/24 06:00:00 PM,27.862,8266.7,,,,
724,04/04/24 06:30:00 PM,27.567,5166.7,,,,
725,04/04/24 07:00:00 PM,27.567,1463.9,,,,
726,04/04/24 07:30:00 PM,27.370,75.3,,,,
727,04/04/24 08:00:00 PM,27.272,0.0,,,,
728,04/04/24 08:30:00 PM,27.173,0.0,,,,
729,04/04/24 09:00:00 PM,26.977,0.0,,,,
730,04/04/24 09:30:00 PM,26.781,0.0,,,,
731,04/04/24 10:00:00 PM,26.292,0.0,,,,
732,04/04/24 10:30:00 PM,26.488,0.0,,,,
733,04/04/24 11:00:00 PM,26.292,0.0,,,,
734,04/04/24 11:30:00 PM,26.292,0.0,,,,
735,04/05/24 12:00:00 AM,26.097,0.0,,,,
736,04/05/24 12:30:00 AM,26.097,0.0,,,,
737,04/05/24 01:00:00 AM,26.292,0.0,,,,
738,04/05/24 01:30:00 AM,26.585,0.0,,,,
739,04/05/24 02:00:00 AM,27.173,0.0,,,,
740,04/05/24 02:30:00 AM,27.272,0.0,,,,
741,04/05/24 03:00:00 AM,27.272,0.0,,,,
742,04/05/24 03:30:00 AM,27.173,0.0,,,,
743,04/05/24 04:00:00 AM,27.173,0.0,,,,
744,04/05/24 04:30:00 AM,27.173,0.0,,,,
745,04/05/24 05:00:00 AM,27.173,0.0,,,,
746,04/05/24 05:30:00 AM,27.173,0.0,,,,
747,04/05/24 06:00:00 AM,27.173,0.0,,,,
748,04/05/24 06:30:00 AM,27.173,0.0,,,,
749,04/05/24 07:00:00 AM,27.075,0.0,,,,
750,04/05/24 07:30:00 AM,26.977,796.5,,,,
751,04/05/24 08:00:00 AM,27.075,3272.2,,,,
752,04/05/24 08:30:00 AM,27.272,3961.1,,,,
753,04/05/24 09:00:00 AM,27.272,3788.9,,,,
754,04/05/24 09:30:00 AM,27.468,4133.4,,,,
755,04/05/24 10:00:00 AM,27.468,3100.0,,,,
756,04/05/24 10:30:00 AM,27.665,3961.1,,,,
757,04/05/24 11:00:00 AM,27.961,6544.5,,,,
758,04/05/24 11:30:00 AM,27.665,5166.7,,,,
759,04/05/24 12:00:00 PM,27.468,7577.8,,,,
760,04/05/24 12:30:00 PM,26.585,4994.5,,,,
761,04/05/24 01:00:00 PM,27.173,9300.1,,,,
762,04/05/24 01:30:00 PM,26.781,6200.0,,,,
763,04/05/24 02:00:00 PM,27.075,5511.1,,,,
764,04/05/24 02:30:00 PM,27.665,11711.2,,,,
765,04/05/24 03:00:00 PM,27.468,14466.8,,,,
766,04/05/24 03:30:00 PM,27.567,14466.8,,,,
767,04/05/24 04:00:00 PM,27.567,5338.9,,,,
768,04/05/24 04:30:00 PM,27.173,2755.6,,,,
769,04/05/24 05:00:00 PM,27.468,968.8,,,,
770,04/05/24 05:30:00 PM,28.159,2927.8,,,,
771,04/05/24 06:00:00 PM,28.060,2497.2,,,,
772,04/05/24 06:30:00 PM,27.764,2497.2,,,,
773,04/05/24 07:00:00 PM,27.665,667.4,,,,
774,04/05/24 07:30:00 PM,27.272,118.4,,,,
775,04/05/24 08:00:00 PM,27.272,0.0,,,,
776,04/05/24 08:30:00 PM,27.173,0.0,,,,
777,04/05/24 09:00:00 PM,27.075,0.0,,,,
778,04/05/24 09:30:00 PM,26.977,0.0,,,,
779,04/05/24 10:00:00 PM,26.977,0.0,,,,
780,04/05/24 10:30:00 PM,26.977,0.0,,,,
781,04/05/24 11:00:00 PM,26.977,0.0,,,,
782,04/05/24 11:30:00 PM,26.977,0.0,,,,
783,04/06/24 12:00:00 AM,26.977,0.0,,,,
784,04/06/24 12:30:00 AM,26.879,0.0,,,,
785,04/06/24 01:00:00 AM,26.977,0.0,,,,
786,04/06/24 01:30:00 AM,26.879,0.0,,,,
787,04/06/24 02:00:00 AM,26.781,0.0,,,,
788,04/06/24 02:30:00 AM,26.390,0.0,,,,
789,04/06/24 03:00:00 AM,26.292,0.0,,,,
790,04/06/24 03:30:00 AM,26.292,0.0,,,,
791,04/06/24 04:00:00 AM,26.292,0.0,,,,
792,04/06/24 04:30:00 AM,26.292,0.0,,,,
793,04/06/24 05:00:00 AM,26.390,0.0,,,,
794,04/06/24 05:30:00 AM,26.390,0.0,,,,
795,04/06/24 06:00:00 AM,26.292,0.0,,,,
796,04/06/24 06:30:00 AM,26.390,0.0,,,,
797,04/06/24 07:00:00 AM,26.292,0.0,,,,
798,04/06/24 07:30:00 AM,26.000,1377.8,,,,
799,04/06/24 08:00:00 AM,25.805,2927.8,,,,
800,04/06/24 08:30:00 AM,26.977,5511.1,,,,
801,04/06/24 09:00:00 AM,27.961,7577.8,,,,
802,04/06/24 09:30:00 AM,29.953,13089.0,,,,
803,04/06/24 10:00:00 AM,28.258,10333.4,,,,
804,04/06/24 10:30:00 AM,27.764,5166.7,,,,
805,04/06/24 11:00:00 AM,27.764,12400.1,,,,
806,04/06/24 11:30:00 AM,27.173,16533.4,,,,
807,04/06/24 12:00:00 PM,26.879,7233.4,,,,
808,04/06/24 12:30:00 PM,26.781,12400.1,,,,
809,04/06/24 01:00:00 PM,24.738,9644.5,,,,
810,04/06/24 01:30:00 PM,25.805,9644.5,,,,
811,04/06/24 02:00:00 PM,25.319,9300.1,,,,
812,04/06/24 02:30:00 PM,24.062,14466.8,,,,
813,04/06/24 03:00:00 PM,26.097,8611.2,,,,
814,04/06/24 03:30:00 PM,26.977,8266.7,,,,
815,04/06/24 04:00:00 PM,26.683,1216.3,,,,
816,04/06/24 04:30:00 PM,27.665,1302.4,,,,
817,04/06/24 05:00:00 PM,27.665,1722.2,,,,
818,04/06/24 05:30:00 PM,28.357,1550.0,,,,
819,04/06/24 06:00:00 PM,28.853,1550.0,,,,
820,04/06/24 06:30:00 PM,28.754,1377.8,,,,
821,04/06/24 07:00:00 PM,28.655,914.9,,,,
822,04/06/24 07:30:00 PM,28.655,53.8,,,,
823,04/06/24 08:00:00 PM,28.555,0.0,,,,
824,04/06/24 08:30:00 PM,27.468,0.0,,,,
825,04/06/24 09:00:00 PM,27.468,0.0,,,,
826,04/06/24 09:30:00 PM,27.370,0.0,,,,
827,04/06/24 10:00:00 PM,27.370,0.0,,,,
828,04/06/24 10:30:00 PM,27.468,0.0,,,,
829,04/06/24 11:00:00 PM,28.159,0.0,,,,
830,04/06/24 11:30:00 PM,28.060,0.0,,,,
831,04/07/24 12:00:00 AM,28.060,0.0,,,,
832,04/07/24 12:30:00 AM,27.764,0.0,,,,
833,04/07/24 01:00:00 AM,27.665,0.0,,,,
834,04/07/24 01:30:00 AM,27.075,0.0,,,,
835,04/07/24 02:00:00 AM,27.075,0.0,,,,
836,04/07/24 02:30:00 AM,27.468,0.0,,,,
837,04/07/24 03:00:00 AM,27.370,0.0,,,,
838,04/07/24 03:30:00 AM,27.665,0.0,,,,
839,04/07/24 04:00:00 AM,27.764,0.0,,,,
840,04/07/24 04:30:00 AM,27.862,0.0,,,,
841,04/07/24 05:00:00 AM,27.862,0.0,,,,
842,04/07/24 05:30:00 AM,27.567,0.0,,,,
843,04/07/24 06:00:00 AM,27.764,0.0,,,,
844,04/07/24 06:30:00 AM,27.862,0.0,,,,
845,04/07/24 07:00:00 AM,27.862,0.0,,,,
846,04/07/24 07:30:00 AM,27.961,775.0,,,,
847,04/07/24 08:00:00 AM,28.159,4822.3,,,,
848,04/07/24 08:30:00 AM,27.862,10333.4,,,,
849,04/07/24 09:00:00 AM,29.752,11711.2,,,,
850,04/07/24 09:30:00 AM,32.086,12400.1,,,,
851,04/07/24 10:00:00 AM,32.188,18600.1,,,,
852,04/07/24 10:30:00 AM,34.268,22044.6,,,,
853,04/07/24 11:00:00 AM,36.403,33066.9,,,,
854,04/07/24 11:30:00 AM,29.152,15155.7,,,,
855,04/07/24 12:00:00 PM,29.152,19977.9,,,,
856,04/07/24 12:30:00 PM,28.456,22044.6,,,,
857,04/07/24 01:00:00 PM,28.456,18600.1,,,,
858,04/07/24 01:30:00 PM,27.862,7233.4,,,,
859,04/07/24 02:00:00 PM,25.805,8611.2,,,,
860,04/07/24 02:30:00 PM,26.781,8611.2,,,,
861,04/07/24 03:00:00 PM,26.879,13777.9,,,,
862,04/07/24 03:30:00 PM,26.879,6544.5,,,,
863,04/07/24 04:00:00 PM,26.977,6200.0,,,,
864,04/07/24 04:30:00 PM,27.075,3100.0,,,,
865,04/07/24 05:00:00 PM,27.173,1980.6,,,,
866,04/07/24 05:30:00 PM,28.555,1377.8,,,,
867,04/07/24 06:00:00 PM,28.655,828.8,,,,
868,04/07/24 06:30:00 PM,28.555,2152.8,,,,
869,04/07/24 07:00:00 PM,29.352,441.3,,,,
870,04/07/24 07:30:00 PM,28.953,32.3,,,,
871,04/07/24 08:00:00 PM,28.754,0.0,,,,
872,04/07/24 08:30:00 PM,28.555,0.0,,,,
873,04/07/24 09:00:00 PM,27.075,0.0,,,,
874,04/07/24 09:30:00 PM,27.075,0.0,,,,
875,04/07/24 10:00:00 PM,27.370,0.0,,,,
876,04/07/24 10:30:00 PM,27.468,0.0,,,,
877,04/07/24 11:00:00 PM,27.567,0.0,,,,
878,04/07/24 11:30:00 PM,27.665,0.0,,,,
879,04/08/24 12:00:00 AM,28.258,0.0,,,,
880,04/08/24 12:30:00 AM,28.258,0.0,,,,
881,04/08/24 01:00:00 AM,28.159,0.0,,,,
882,04/08/24 01:30:00 AM,28.060,0.0,,,,
883,04/08/24 02:00:00 AM,26.977,0.0,,,,
884,04/08/24 02:30:00 AM,27.764,0.0,,,,
885,04/08/24 03:00:00 AM,27.961,0.0,,,,
886,04/08/24 03:30:00 AM,28.060,0.0,,,,
887,04/08/24 04:00:00 AM,27.567,0.0,,,,
888,04/08/24 04:30:00 AM,27.665,0.0,,,,
889,04/08/24 05:00:00 AM,27.665,0.0,,,,
890,04/08/24 05:30:00 AM,28.159,0.0,,,,
891,04/08/24 06:00:00 AM,28.258,0.0,,,,
892,04/08/24 06:30:00 AM,28.357,0.0,,,,
893,04/08/24 07:00:00 AM,28.258,0.0,,,,
894,04/08/24 07:30:00 AM,28.258,312.2,,,,
895,04/08/24 08:00:00 AM,28.258,753.5,,,,
896,04/08/24 08:30:00 AM,28.357,4133.4,,,,
897,04/08/24 09:00:00 AM,28.555,8611.2,,,,
898,04/08/24 09:30:00 AM,30.054,8611.2,,,,
899,04/08/24 10:00:00 AM,30.760,12400.1,,,,
900,04/08/24 10:30:00 AM,33.014,19977.9,,,,
901,04/08/24 11:00:00 AM,35.649,37200.2,,,,
902,04/08/24 11:30:00 AM,40.530,57867.0,,,,
903,04/08/24 12:00:00 PM,35.649,68889.3,,,,
904,04/08/24 12:30:00 PM,29.853,16533.4,,,,
905,04/08/24 01:00:00 PM,29.552,12400.1,,,,
906,04/08/24 01:30:00 PM,29.352,14466.8,,,,
907,04/08/24 02:00:00 PM,28.655,17222.3,,,,
908,04/08/24 02:30:00 PM,28.555,15155.7,,,,
909,04/08/24 03:00:00 PM,27.961,17222.3,,,,
910,04/08/24 03:30:00 PM,27.961,6200.0,,,,
911,04/08/24 04:00:00 PM,28.060,6200.0,,,,
912,04/08/24 04:30:00 PM,28.456,2583.4,,,,
913,04/08/24 05:00:00 PM,28.655,3961.1,,,,
914,04/08/24 05:30:00 PM,28.953,4133.4,,,,
915,04/08/24 06:00:00 PM,27.961,807.3,,,,
916,04/08/24 06:30:00 PM,28.853,602.8,,,,
917,04/08/24 07:00:00 PM,28.953,322.9,,,,
918,04/08/24 07:30:00 PM,28.655,10.8,,,,
919,04/08/24 08:00:00 PM,28.655,0.0,,,,
920,04/08/24 08:30:00 PM,28.754,0.0,,,,
921,04/08/24 09:00:00 PM,28.754,0.0,,,,
922,04/08/24 09:30:00 PM,27.075,0.0,,,,
923,04/08/24 10:00:00 PM,26.977,0.0,,,,
924,04/08/24 10:30:00 PM,27.075,0.0,,,,
925,04/08/24 11:00:00 PM,27.075,0.0,,,,
926,04/08/24 11:30:00 PM,26.977,0.0,,,,
927,04/09/24 12:00:00 AM,27.075,0.0,,,,
928,04/09/24 12:30:00 AM,27.173,0.0,,,,
929,04/09/24 01:00:00 AM,28.357,0.0,,,,
930,04/09/24 01:30:00 AM,28.357,0.0,,,,
931,04/09/24 02:00:00 AM,28.357,0.0,,,,
932,04/09/24 02:30:00 AM,28.258,0.0,,,,
933,04/09/24 03:00:00 AM,27.862,0.0,,,,
